,hex9,cnt
726,892a1005e83ffff,60
727,892a1005e87ffff,29
728,892a1005e8bffff,9
729,892a1005e8fffff,30
730,892a1005e93ffff,1
731,892a1005e97ffff,82
732,892a1005e9bffff,1
733,892a1005ea3ffff,16
734,892a1005ea7ffff,9
735,892a1005eabffff,22
736,892a1005eafffff,19
737,892a1005eb3ffff,21
738,892a1005eb7ffff,2
739,892a1005ebbffff,21
740,892a1005ec3ffff,4
741,892a1005ec7ffff,67
742,892a1005ecfffff,29
743,892a1005ed3ffff,13
744,892a1005ed7ffff,12
745,892a1005edbffff,13
746,892a1008803ffff,7
747,892a1008807ffff,250
748,892a100880fffff,6
749,892a1008813ffff,21
750,892a1008817ffff,199
751,892a1008823ffff,126
752,892a1008827ffff,98
753,892a100882bffff,126
754,892a100882fffff,238
755,892a1008833ffff,154
756,892a1008837ffff,80
757,892a100883bffff,267
758,892a1008867ffff,103
759,892a1008877ffff,3
760,892a1008883ffff,348
761,892a1008887ffff,400
762,892a100888fffff,223
763,892a1008893ffff,6
764,892a1008897ffff,93
765,892a100889bffff,3
766,892a10088a3ffff,226
767,892a10088a7ffff,10
768,892a10088abffff,55
769,892a10088afffff,83
770,892a10088b3ffff,461
771,892a10088b7ffff,18
772,892a10088bbffff,111
773,892a1008903ffff,9
774,892a1008907ffff,113
775,892a100890bffff,2
776,892a100890fffff,20
777,892a1008913ffff,79
778,892a1008917ffff,103
779,892a100891bffff,11
780,892a1008923ffff,186
781,892a1008927ffff,177
782,892a100892bffff,125
783,892a100892fffff,106
784,892a1008933ffff,269
785,892a1008937ffff,181
786,892a100893bffff,19
787,892a1008943ffff,5
788,892a100894bffff,48
789,892a1008953ffff,30
790,892a100895bffff,202
791,892a1008963ffff,2
792,892a1008967ffff,26
793,892a1008973ffff,8
794,892a1008977ffff,38
795,892a1008983ffff,134
796,892a1008987ffff,202
797,892a100898bffff,18
798,892a100898fffff,235
799,892a1008993ffff,233
800,892a1008997ffff,49
801,892a100899bffff,49
802,892a10089a3ffff,148
803,892a10089a7ffff,86
804,892a10089abffff,390
805,892a10089afffff,203
806,892a10089b3ffff,46
807,892a10089b7ffff,71
808,892a10089bbffff,367
809,892a10089cbffff,13
810,892a10089d7ffff,2
811,892a10089dbffff,8
812,892a1008b03ffff,5
813,892a1008b07ffff,12
814,892a1008b13ffff,15
815,892a1008b17ffff,101
816,892a1008b23ffff,4
817,892a1008b27ffff,63
818,892a1008b2bffff,1
819,892a1008b2fffff,92
820,892a1008b33ffff,12
821,892a1008b37ffff,10
822,892a1008b3bffff,15
823,892a1008b83ffff,79
824,892a1008b87ffff,117
825,892a1008b8bffff,5
826,892a1008b8fffff,109
827,892a1008b93ffff,99
828,892a1008b97ffff,302
829,892a1008b9bffff,88
830,892a1008ba3ffff,139
831,892a1008ba7ffff,2
832,892a1008babffff,98
833,892a1008bafffff,74
834,892a1008bb3ffff,102
835,892a1008bb7ffff,4
836,892a1008bbbffff,104
837,892a1008c03ffff,46
838,892a1008c07ffff,195
839,892a1008c0fffff,9
840,892a1008c13ffff,34
841,892a1008c17ffff,235
842,892a1008c23ffff,23
843,892a1008c27ffff,498
844,892a1008c2bffff,1
845,892a1008c2fffff,39
846,892a1008c33ffff,60
847,892a1008c37ffff,250
848,892a1008c3bffff,88
849,892a1008c67ffff,13
850,892a1008c83ffff,983
851,892a1008c87ffff,66
852,892a1008c8bffff,544
853,892a1008c8fffff,926
854,892a1008c93ffff,1108
855,892a1008c97ffff,488
856,892a1008c9bffff,621
857,892a1008ca3ffff,758
858,892a1008ca7ffff,176
859,892a1008cabffff,198
860,892a1008cafffff,527
861,892a1008cb3ffff,55
862,892a1008cb7ffff,419
863,892a1008cbbffff,342
864,892a1008d03ffff,206
865,892a1008d07ffff,70
866,892a1008d0bffff,683
867,892a1008d0fffff,176
868,892a1008d13ffff,202
869,892a1008d17ffff,783
870,892a1008d1bffff,91
871,892a1008d23ffff,195
872,892a1008d27ffff,27
873,892a1008d2bffff,367
874,892a1008d2fffff,85
875,892a1008d33ffff,287
876,892a1008d37ffff,228
877,892a1008d3bffff,222
878,892a1008d43ffff,449
879,892a1008d47ffff,116
880,892a1008d4bffff,261
881,892a1008d4fffff,60
882,892a1008d53ffff,258
883,892a1008d57ffff,405
884,892a1008d5bffff,343
885,892a1008d63ffff,16
886,892a1008d67ffff,73
887,892a1008d6fffff,11
888,892a1008d73ffff,192
889,892a1008d77ffff,92
890,892a1008d83ffff,79
891,892a1008d87ffff,80
892,892a1008d8bffff,71
893,892a1008d8fffff,342
894,892a1008d93ffff,220
895,892a1008d97ffff,162
896,892a1008d9bffff,465
897,892a1008da3ffff,335
898,892a1008da7ffff,2
899,892a1008dabffff,202
900,892a1008dafffff,155
901,892a1008db3ffff,30
902,892a1008db7ffff,19
903,892a1008dbbffff,207
904,892a1008dc3ffff,117
905,892a1008dc7ffff,271
906,892a1008dcbffff,359
907,892a1008dcfffff,288
908,892a1008dd3ffff,178
909,892a1008dd7ffff,404
910,892a1008ddbffff,98
911,892a100a0b7ffff,4
912,892a100a103ffff,27
913,892a100a107ffff,203
914,892a100a10fffff,106
915,892a100a11bffff,2
916,892a100a12bffff,954
917,892a100a12fffff,102
918,892a100a13bffff,436
919,892a100a163ffff,361
920,892a100a167ffff,1206
921,892a100a16bffff,128
922,892a100a16fffff,291
923,892a100a177ffff,694
924,892a100a183ffff,218
925,892a100a187ffff,127
926,892a100a18fffff,761
927,892a100a193ffff,108
928,892a100a197ffff,329
929,892a100a19bffff,9
930,892a100a1a3ffff,111
931,892a100a1a7ffff,362
932,892a100a1afffff,27
933,892a100a1b3ffff,333
934,892a100a1b7ffff,917
935,892a100a1bbffff,51
936,892a100a1c3ffff,19
937,892a100a1c7ffff,34
938,892a100a1cbffff,18
939,892a100a1d3ffff,3
940,892a100a1d7ffff,29
941,892a100a4a3ffff,67
942,892a100a4a7ffff,5
943,892a100a4b7ffff,17
944,892a100a507ffff,2
945,892a100a50bffff,9
946,892a100a50fffff,10
947,892a100a517ffff,12
948,892a100a523ffff,237
949,892a100a527ffff,521
950,892a100a52bffff,47
951,892a100a52fffff,123
952,892a100a537ffff,293
953,892a100a53bffff,384
954,892a100a547ffff,2
955,892a100a557ffff,18
956,892a100a563ffff,87
957,892a100a567ffff,92
958,892a100a56fffff,20
959,892a100a573ffff,42
960,892a100a577ffff,62
961,892a100a57bffff,50
962,892a100a583ffff,5
963,892a100a58bffff,3
964,892a100a58fffff,93
965,892a100a59bffff,2
966,892a100a5abffff,21
967,892a100a5c3ffff,26
968,892a100a5cfffff,1
969,892a100a5d3ffff,2
970,892a100a5dbffff,10
971,892a100a803ffff,1928
972,892a100a807ffff,1026
973,892a100a80bffff,355
974,892a100a80fffff,1085
975,892a100a813ffff,978
976,892a100a817ffff,566
977,892a100a81bffff,593
978,892a100a823ffff,735
979,892a100a827ffff,43
980,892a100a82bffff,812
981,892a100a82fffff,480
982,892a100a833ffff,431
983,892a100a837ffff,128
984,892a100a83bffff,786
985,892a100a843ffff,254
986,892a100a847ffff,459
987,892a100a84fffff,234
988,892a100a853ffff,805
989,892a100a857ffff,334
990,892a100a863ffff,437
991,892a100a867ffff,899
992,892a100a86bffff,662
993,892a100a86fffff,1
994,892a100a873ffff,645
995,892a100a877ffff,896
996,892a100a87bffff,1027
997,892a100a883ffff,37
998,892a100a887ffff,24
999,892a100a88bffff,1379
1000,892a100a88fffff,419
1001,892a100a893ffff,1184
1002,892a100a897ffff,44
1003,892a100a89bffff,1200
1004,892a100a8a3ffff,160
1005,892a100a8a7ffff,848
1006,892a100a8abffff,800
1007,892a100a8afffff,277
1008,892a100a8b3ffff,25
1009,892a100a8b7ffff,260
1010,892a100a8bbffff,467
1011,892a100a8c3ffff,235
1012,892a100a8c7ffff,704
1013,892a100a8cbffff,174
1014,892a100a8cfffff,368
1015,892a100a8d3ffff,743
1016,892a100a8d7ffff,315
1017,892a100a8dbffff,439
1018,892a100a903ffff,419
1019,892a100a907ffff,392
1020,892a100a90bffff,414
1021,892a100a90fffff,410
1022,892a100a913ffff,281
1023,892a100a917ffff,273
1024,892a100a91bffff,418
1025,892a100a92bffff,53
1026,892a100a93bffff,178
1027,892a100a943ffff,148
1028,892a100a947ffff,299
1029,892a100a94bffff,211
1030,892a100a94fffff,90
1031,892a100a953ffff,391
1032,892a100a957ffff,157
1033,892a100a95bffff,216
1034,892a100a963ffff,476
1035,892a100a967ffff,94
1036,892a100a96bffff,179
1037,892a100a96fffff,86
1038,892a100a973ffff,167
1039,892a100a977ffff,410
