,hex9,cnt
716,892a1005a57ffff,5
717,892a1005a5bffff,14
718,892a1005a63ffff,1
719,892a1005a67ffff,42
720,892a1005a6bffff,2
721,892a1005a6fffff,17
722,892a1005a77ffff,10
723,892a1005a83ffff,7
724,892a1005a87ffff,29
725,892a1005a8bffff,4
726,892a1005a8fffff,20
727,892a1005a93ffff,19
728,892a1005a97ffff,44
729,892a1005a9bffff,58
730,892a1005aa3ffff,13
731,892a1005aa7ffff,1
732,892a1005aabffff,20
733,892a1005aafffff,11
734,892a1005ab3ffff,12
735,892a1005ab7ffff,8
736,892a1005abbffff,35
737,892a1005ac3ffff,27
738,892a1005ac7ffff,48
739,892a1005acbffff,8
740,892a1005acfffff,20
741,892a1005ad3ffff,14
742,892a1005ad7ffff,4
743,892a1005adbffff,47
744,892a1005b03ffff,3
745,892a1005b07ffff,2
746,892a1005b0bffff,14
747,892a1005b0fffff,1
748,892a1005b13ffff,15
749,892a1005b17ffff,5
750,892a1005b1bffff,14
751,892a1005b23ffff,8
752,892a1005b27ffff,12
753,892a1005b2bffff,18
754,892a1005b2fffff,9
755,892a1005b33ffff,7
756,892a1005b37ffff,3
757,892a1005b3bffff,13
758,892a1005b43ffff,23
759,892a1005b47ffff,27
760,892a1005b4bffff,16
761,892a1005b4fffff,9
762,892a1005b53ffff,13
763,892a1005b57ffff,8
764,892a1005b5bffff,3
765,892a1005b63ffff,28
766,892a1005b67ffff,5
767,892a1005b6bffff,23
768,892a1005b6fffff,15
769,892a1005b73ffff,4
770,892a1005b77ffff,14
771,892a1005b7bffff,25
772,892a1005b83ffff,6
773,892a1005b87ffff,15
774,892a1005b8bffff,1
775,892a1005b8fffff,1
776,892a1005b9bffff,8
777,892a1005ba3ffff,15
778,892a1005ba7ffff,3
779,892a1005babffff,6
780,892a1005bafffff,1
781,892a1005bb3ffff,2
782,892a1005bb7ffff,15
783,892a1005bbbffff,6
784,892a1005bc3ffff,7
785,892a1005bc7ffff,3
786,892a1005bcbffff,18
787,892a1005bcfffff,35
788,892a1005bd3ffff,5
789,892a1005bd7ffff,3
790,892a1005bdbffff,14
791,892a1005c4bffff,8
792,892a1005c4fffff,9
793,892a1005c6bffff,1
794,892a1005c6fffff,1
795,892a1005ccbffff,1
796,892a1005e03ffff,1
797,892a1005e07ffff,3
798,892a1005e0bffff,4
799,892a1005e0fffff,24
800,892a1005e13ffff,53
801,892a1005e17ffff,29
802,892a1005e1bffff,45
803,892a1005e23ffff,16
804,892a1005e27ffff,16
805,892a1005e2bffff,33
806,892a1005e2fffff,14
807,892a1005e33ffff,16
808,892a1005e37ffff,17
809,892a1005e3bffff,10
810,892a1005e43ffff,33
811,892a1005e47ffff,12
812,892a1005e4bffff,129
813,892a1005e4fffff,23
814,892a1005e53ffff,7
815,892a1005e57ffff,17
816,892a1005e5bffff,14
817,892a1005e63ffff,48
